#t	fxm	fym	fzm	fzp
  7.3807977253	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.3878471978	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.3948966703	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4019461429	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4089956154	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4160450879	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4230945604	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4301440329	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4371935054	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4442429780	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4512924505	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4583419230	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4653913955	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4724408680	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4794903405	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4865398131	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.4935892856	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5006387581	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5076882306	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5147377031	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5217871756	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5288366482	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5358861207	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5429355932	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5499850657	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5570345382	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5640840107	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5711334833	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5781829558	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5852324283	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5922819008	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.5993313733	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6063808458	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6134303184	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6204797909	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6275292634	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6345787359	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6416282084	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6486776810	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6557271535	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6627766260	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6698260985	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6768755710	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6839250435	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.6909745161	  0.7810072600	  0.5041704549	  0.3685645292	  0.0000000000
  7.6980239886	  0.5386326037	  0.7703707631	  0.3411800193	  0.0000000000
  7.7050734611	  0.2087042055	  0.9264958163	  0.3131262636	  0.0000000000
  7.7121229336	  0.0000000000	  0.9451524070	  0.2844582915	  0.0000000000
  7.7191724061	  0.0000000000	  0.8196052116	  0.2552323368	  0.0000000000
  7.7262218786	  0.0000000000	  0.5656918545	  0.2255057282	  0.0000000000
  7.7332713512	  0.0000000000	  0.2201141339	  0.1953367762	  0.0000000000
  7.7403208237	  0.0000000000	  0.0000000000	  0.1647846590	  0.0000000000
  7.7473702962	  0.0000000000	  0.0000000000	  0.1339093066	  0.0000000000
  7.7544197687	  0.0000000000	  0.0000000000	  0.1027712828	  0.0000000000
  7.7614692412	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  7.7685187137	  0.1829321483	  0.0000000000	  0.0000000000	  0.0000000000
  7.7755681863	  0.5508163296	  0.0000000000	  0.0000000000	  0.0000000000
  7.7826176588	  0.8322707916	  0.0000000000	  0.0000000000	  0.0000000000
  7.7896671313	  0.9812818987	  0.0000000000	  0.0000000000	  0.0000000000
  7.7967166038	  0.9730879028	  0.2137317921	  0.0000000000	  0.0000000000
  7.8037660763	  0.8085952138	  0.5765367931	  0.0000000000	  0.1173844389
  7.8108155488	  0.5145265925	  0.8445340403	  0.0000000000	  0.1484070093
  7.8178650214	  0.1391942525	  0.9739272912	  0.0000000000	  0.1791384702
  7.8249144939	  0.0000000000	  0.9438469124	  0.0000000000	  0.2095185399
  7.8319639664	  0.0000000000	  0.7600088442	  0.0000000000	  0.2394876261
  7.8390134389	  0.0000000000	  0.4538654109	  0.0000000000	  0.2689869425
  7.8460629114	  0.0000000000	  0.0000000000	  0.0000000000	  0.2979586244
  7.8531123839	  0.0000000000	  0.0000000000	  0.0000000000	  0.3263458421
  7.8601618565	  0.0000000000	  0.0000000000	  0.0000000000	  0.3540929123
  7.8672113290	  0.0000000000	  0.0000000000	  0.0000000000	  0.3811454074
  7.8742608015	  0.0000000000	  0.0000000000	  0.0000000000	  0.4074502623
  7.8813102740	  0.3629208564	  0.0000000000	  0.0000000000	  0.4329558783
  7.8883597465	  0.6571090626	  0.0000000000	  0.0000000000	  0.4576122247
  7.8954092190	  0.8318956906	  0.0000000000	  0.0000000000	  0.4813709364
  7.9024586916	  0.8593008588	  0.0000000000	  0.0000000000	  0.5041854093
  7.9095081641	  0.7374018618	  0.4237346296	  0.0000000000	  0.5260108915
  7.9165576366	  0.4904460706	  0.6785774924	  0.0000000000	  0.5468045708
  7.9236071091	  0.1643339313	  0.8074918183	  0.0000000000	  0.5665256592
  7.9306565816	  0.0000000000	  0.7903136269	  0.0000000000	  0.5851354725
  7.9377060541	  0.0000000000	  0.6331257675	  0.0000000000	  0.6025975065
  7.9447555267	  0.0000000000	  0.3669061962	  0.0000000000	  0.6188775083
  7.9518049992	  0.0000000000	  0.0000000000	  0.0000000000	  0.6339435437
  7.9588544717	  0.0000000000	  0.0000000000	  0.0000000000	  0.6477660598
  7.9659039442	  0.0000000000	  0.0000000000	  0.0000000000	  0.6603179427
  7.9729534167	  0.0000000000	  0.0000000000	  0.0000000000	  0.6715745712
  7.9800028893	  0.0879654298	  0.0000000000	  0.0000000000	  0.6815138647
  7.9870523618	  0.3848673719	  0.0000000000	  0.0000000000	  0.6901163268
  7.9941018343	  0.6039817626	  0.0000000000	  0.0000000000	  0.6973650830
  8.0011513068	  0.7053286906	  0.0000000000	  0.0000000000	  0.7032459147
  8.0082007793	  0.6710785214	  0.2207881274	  0.0000000000	  0.7077472860
  8.0152502518	  0.5087297090	  0.4856661623	  0.0000000000	  0.7108603674
  8.0222997244	  0.2496251415	  0.6556816170	  0.0000000000	  0.7125790523
  8.0293491969	  0.0000000000	  0.6989523946	  0.0000000000	  0.7128999695
  8.0363986694	  0.0000000000	  0.6073486767	  0.0000000000	  0.7118224893
  8.0434481419	  0.0000000000	  0.3979942862	  0.0000000000	  0.7093487254
  8.0504976144	  0.0000000000	  0.1101125840	  0.0000000000	  0.7054835302
  8.0575470869	  0.0000000000	  0.0000000000	  0.0000000000	  0.7002344855
  8.0645965595	  0.0000000000	  0.0000000000	  0.0000000000	  0.6936118877
  8.0716460320	  0.0000000000	  0.0000000000	  0.0000000000	  0.6856287273
  8.0786955045	  0.0000000000	  0.0000000000	  0.0000000000	  0.6763006639
  8.0857449770	  0.3424434563	  0.0000000000	  0.0000000000	  0.6656459949
  8.0927944495	  0.5988702949	  0.0000000000	  0.0000000000	  0.6536856203
  8.0998439220	  0.7489573924	  0.0000000000	  0.0000000000	  0.6404430010
  8.1068933946	  0.7627897574	  0.1623137487	  0.0000000000	  0.6259441133
  8.1139428671	  0.6350954849	  0.4735910185	  0.0000000000	  0.6102173975
  8.1209923396	  0.3864514350	  0.7061571148	  0.0000000000	  0.5932937026
  8.1280418121	  0.0000000000	  0.8158195719	  0.0000000000	  0.5752062256
  8.1350912846	  0.0000000000	  0.7800315416	  0.0000000000	  0.5559904460
  8.1421407571	  0.0000000000	  0.6021864068	  0.0000000000	  0.5356840568
  8.1491902297	  0.0000000000	  0.3112710772	  0.0000000000	  0.5143268903
  8.1562397022	  0.0000000000	  0.0000000000	  0.0000000000	  0.4919608399
  8.1632891747	  0.0000000000	  0.0000000000	  0.0000000000	  0.4686297779
  8.1703386472	  0.0000000000	  0.0000000000	  0.0000000000	  0.4443794697
  8.1773881197	  0.0000000000	  0.0000000000	  0.0000000000	  0.4192574838
  8.1844375922	  0.1352421225	  0.0000000000	  0.0000000000	  0.3933130984
  8.1914870648	  0.4953330836	  0.0000000000	  0.0000000000	  0.3665972051
  8.1985365373	  0.7780910787	  0.0000000000	  0.0000000000	  0.3391622087
  8.2055860098	  0.9340773051	  0.0000000000	  0.0000000000	  0.3110619248
  8.2126354823	  0.9352234984	  0.2136226894	  0.0000000000	  0.2823514737
  8.2196849548	  0.7797056986	  0.5727179992	  0.0000000000	  0.2530871727
  8.2267344273	  0.4922794008	  0.8413003620	  0.0000000000	  0.2233264257
  8.2337838999	  0.1200480477	  0.9738019267	  0.0000000000	  0.1931276100
  8.2408333724	  0.0000000000	  0.9474383094	  0.0000000000	  0.1625499627
  8.2478828449	  0.0000000000	  0.7659700347	  0.0000000000	  0.1316534636
  8.2549323174	  0.0000000000	  0.4589302404	  0.0000000000	  0.1004987180
  8.2619817899	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.2690312624	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.2760807350	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.2831302075	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.2901796800	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.2972291525	  0.3424213103	  0.0000000000	  0.0884103596	  0.0000000000
  8.3042786250	  0.6750390490	  0.0000000000	  0.1196485073	  0.0000000000
  8.3113280976	  0.8996536322	  0.0000000000	  0.1506519571	  0.0000000000
  8.3183775701	  0.9828904175	  0.0000000000	  0.1813598938	  0.0000000000
  8.3254270426	  0.9143621629	  0.3451374066	  0.2117120818	  0.0000000000
  8.3324765151	  0.7076831363	  0.6639204375	  0.2416489835	  0.0000000000
  8.3395259876	  0.3975978328	  0.8765924447	  0.2711118758	  0.0000000000
  8.3465754601	  0.0000000000	  0.9533252639	  0.3000429655	  0.0000000000
  8.3536249327	  0.0000000000	  0.8860792295	  0.3283855024	  0.0000000000
  8.3606744052	  0.0000000000	  0.6890309039	  0.3560838908	  0.0000000000
  8.3677238777	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.3747733502	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.3818228227	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.3888722952	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.3959217678	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4029712403	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4100207128	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4170701853	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4241196578	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4311691303	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4382186029	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4452680754	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4523175479	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4593670204	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4664164929	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4734659654	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4805154380	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4875649105	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.4946143830	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5016638555	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5087133280	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5157628005	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5228122731	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5298617456	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5369112181	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5439606906	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5510101631	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5580596356	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5651091082	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5721585807	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5792080532	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5862575257	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.5933069982	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6003564707	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6074059433	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6144554158	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6215048883	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6285543608	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6356038333	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6426533058	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6497027784	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6567522509	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6638017234	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6708511959	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6779006684	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6849501410	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.6919996135	  0.6334452328	  0.6824917286	  0.3646260788	  0.0000000000
  8.6990490860	  0.3321595112	  0.8809120760	  0.3371408807	  0.0000000000
  8.7060985585	  0.0000000000	  0.9506853811	  0.3089943599	  0.0000000000
  8.7131480310	  0.0000000000	  0.8772086594	  0.2802417276	  0.0000000000
  8.7201975035	  0.0000000000	  0.6679204317	  0.2509393838	  0.0000000000
  8.7272469761	  0.0000000000	  0.3519838728	  0.2211448070	  0.0000000000
  8.7342964486	  0.0000000000	  0.0000000000	  0.1909164409	  0.0000000000
  8.7413459211	  0.0000000000	  0.0000000000	  0.1603135805	  0.0000000000
  8.7483953936	  0.0000000000	  0.0000000000	  0.1293962551	  0.0000000000
  8.7554448661	  0.0000000000	  0.0000000000	  0.0982251110	  0.0000000000
  8.7624943386	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  8.7695438112	  0.4213993368	  0.0000000000	  0.0000000000	  0.0000000000
  8.7765932837	  0.7410695891	  0.0000000000	  0.0000000000	  0.0000000000
  8.7836427562	  0.9437980383	  0.0000000000	  0.0000000000	  0.0000000000
  8.7906922287	  0.9960937719	  0.0000000000	  0.0000000000	  0.0000000000
  8.7977417012	  0.8888197241	  0.4491938892	  0.0000000000	  0.0906881907
  8.8047911737	  0.6390414341	  0.7594495848	  0.0000000000	  0.1219113349
  8.8118406463	  0.2874725312	  0.9455065087	  0.0000000000	  0.1528953425
  8.8188901188	  0.0000000000	  0.9770399314	  0.0000000000	  0.1835794364
  8.8259395913	  0.0000000000	  0.8493549549	  0.0000000000	  0.2139034280
  8.8329890638	  0.0000000000	  0.5843288598	  0.0000000000	  0.2438078348
  8.8400385363	  0.0000000000	  0.2268206705	  0.0000000000	  0.2732339974
  8.8470880088	  0.0000000000	  0.0000000000	  0.0000000000	  0.3021241947
  8.8541374814	  0.0000000000	  0.0000000000	  0.0000000000	  0.3304217568
  8.8611869539	  0.0000000000	  0.0000000000	  0.0000000000	  0.3580711762
  8.8682364264	  0.0000000000	  0.0000000000	  0.0000000000	  0.3850182169
  8.8752858989	  0.2273417542	  0.0000000000	  0.0000000000	  0.4112100206
  8.8823353714	  0.5573501260	  0.0000000000	  0.0000000000	  0.4365952104
  8.8893848439	  0.7849182225	  0.0000000000	  0.0000000000	  0.4611239919
  8.8964343165	  0.8727334625	  0.0000000000	  0.0000000000	  0.4847482501
  8.9034837890	  0.8082157112	  0.2988488559	  0.0000000000	  0.5074216447
  8.9105332615	  0.6055210497	  0.5944726783	  0.0000000000	  0.5290997005
  8.9175827340	  0.3028202488	  0.7785152184	  0.0000000000	  0.5497398946
  8.9246322065	  0.0000000000	  0.8209147693	  0.0000000000	  0.5693017399
  8.9316816790	  0.0000000000	  0.7171059404	  0.0000000000	  0.5877468647
  8.9387311516	  0.0000000000	  0.4885767437	  0.0000000000	  0.6050390878
  8.9457806241	  0.0000000000	  0.1787674355	  0.0000000000	  0.6211444894
  8.9528300966	  0.0000000000	  0.0000000000	  0.0000000000	  0.6360314777
  8.9598795691	  0.0000000000	  0.0000000000	  0.0000000000	  0.6496708510
  8.9669290416	  0.0000000000	  0.0000000000	  0.0000000000	  0.6620358549
  8.9739785141	  0.0000000000	  0.0000000000	  0.0000000000	  0.6731022345
  8.9810279867	  0.2693438473	  0.0000000000	  0.0000000000	  0.6828482826
  8.9880774592	  0.5273615199	  0.0000000000	  0.0000000000	  0.6912548817
  8.9951269317	  0.6814552186	  0.0000000000	  0.0000000000	  0.6983055416
  9.0021764042	  0.7040510797	  0.0933551312	  0.0000000000	  0.7039864322
  9.0092258767	  0.5921787698	  0.3842585929	  0.0000000000	  0.7082864099
  9.0162753493	  0.3679009084	  0.5990389736	  0.0000000000	  0.7111970400
  9.0233248218	  0.0000000000	  0.6975267975	  0.0000000000	  0.7127126134
  9.0303742943	  0.0000000000	  0.6613924604	  0.0000000000	  0.7128301569
  9.0374237668	  0.0000000000	  0.4975147182	  0.0000000000	  0.7115494401
  9.0444732393	  0.0000000000	  0.2367019346	  0.0000000000	  0.7088729751
  9.0515227118	  0.0000000000	  0.0000000000	  0.0000000000	  0.7048060121
  9.0585721844	  0.0000000000	  0.0000000000	  0.0000000000	  0.6993565286
  9.0656216569	  0.0000000000	  0.0000000000	  0.0000000000	  0.6925352141
  9.0726711294	  0.0000000000	  0.0000000000	  0.0000000000	  0.6843554490
  9.0797206019	  0.2150857898	  0.0000000000	  0.0000000000	  0.6748332785
  9.0867700744	  0.5005622958	  0.0000000000	  0.0000000000	  0.6639873808
  9.0938195469	  0.6981071806	  0.0000000000	  0.0000000000	  0.6518390309
  9.1008690195	  0.7692748517	  0.0000000000	  0.0000000000	  0.6384120586
  9.1079184920	  0.6984256235	  0.3509402238	  0.0000000000	  0.6237328016
  9.1149679645	  0.4958060799	  0.6202571696	  0.0000000000	  0.6078300542
  9.1220174370	  0.1959359154	  0.7827140374	  0.0000000000	  0.5907350106
  9.1290669095	  0.0000000000	  0.8063721076	  0.0000000000	  0.5724812039
  9.1361163820	  0.0000000000	  0.6839918193	  0.0000000000	  0.5531044400
  9.1431658546	  0.0000000000	  0.4345934313	  0.0000000000	  0.5326427275
  9.1502153271	  0.0000000000	  0.1003040342	  0.0000000000	  0.5111362035
  9.1572647996	  0.0000000000	  0.0000000000	  0.0000000000	  0.4886270543
  9.1643142721	  0.0000000000	  0.0000000000	  0.0000000000	  0.4651594329
  9.1713637446	  0.0000000000	  0.0000000000	  0.0000000000	  0.4407793727
  9.1784132171	  0.0000000000	  0.0000000000	  0.0000000000	  0.4155346964
  9.1854626897	  0.3595617839	  0.0000000000	  0.0000000000	  0.3894749233
  9.1925121622	  0.6779704936	  0.0000000000	  0.0000000000	  0.3626511710
  9.1995616347	  0.8870445958	  0.0000000000	  0.0000000000	  0.3351160561
  9.2066111072	  0.9495776011	  0.0000000000	  0.0000000000	  0.3069235903
  9.2136605797	  0.8532042594	  0.4412331690	  0.0000000000	  0.2781290750
  9.2207100522	  0.6125758009	  0.7502365796	  0.0000000000	  0.2487889924
  9.2277595248	  0.2668724336	  0.9385282259	  0.0000000000	  0.2189608947
  9.2348089973	  0.0000000000	  0.9738025066	  0.0000000000	  0.1887032918
  9.2418584698	  0.0000000000	  0.8493906252	  0.0000000000	  0.1580755357
  9.2489079423	  0.0000000000	  0.5852855074	  0.0000000000	  0.1271377047
  9.2559574148	  0.0000000000	  0.2246385833	  0.0000000000	  0.0959504853
  9.2630068873	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.2700563599	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.2771058324	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.2841553049	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.2912047774	  0.2024582133	  0.0000000000	  0.0000000000	  0.0000000000
  9.2982542499	  0.5637125582	  0.0000000000	  0.0929650812	  0.0000000000
  9.3053037224	  0.8341165676	  0.0000000000	  0.1241728980	  0.0000000000
  9.3123531950	  0.9724948711	  0.0000000000	  0.1551371421	  0.0000000000
  9.3194026675	  0.9593844087	  0.2122757715	  0.1857970751	  0.0000000000
  9.3264521400	  0.7995836340	  0.5603302772	  0.2160925557	  0.0000000000
  9.3335016125	  0.5207114903	  0.8175335939	  0.2459641574	  0.0000000000
  9.3405510850	  0.1681556107	  0.9465221914	  0.2753532852	  0.0000000000
  9.3476005576	  0.0000000000	  0.9308072062	  0.3042022906	  0.0000000000
  9.3546500301	  0.0000000000	  0.7766060352	  0.3324545844	  0.0000000000
  9.3616995026	  0.0000000000	  0.5110185635	  0.3600547480	  0.0000000000
  9.3687489751	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.3757984476	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.3828479201	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.3898973927	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.3969468652	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4039963377	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4110458102	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4180952827	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4251447552	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4321942278	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4392437003	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4462931728	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4533426453	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4603921178	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4674415903	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4744910629	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4815405354	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4885900079	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.4956394804	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5026889529	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5097384254	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5167878980	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5238373705	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5308868430	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5379363155	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5449857880	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5520352605	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5590847331	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5661342056	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5731836781	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5802331506	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5872826231	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.5943320956	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6013815682	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6084310407	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6154805132	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6225299857	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6295794582	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6366289307	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6436784033	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6507278758	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6577773483	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6648268208	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6718762933	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6789257658	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6859752384	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
  9.6930247109	  0.4460904788	  0.8190962282	  0.3606725020	  0.0000000000
  9.7000741834	  0.1044007630	  0.9370981953	  0.3330877559	  0.0000000000
  9.7071236559	  0.0000000000	  0.9158303229	  0.3048496376	  0.0000000000
  9.7141731284	  0.0000000000	  0.7544706177	  0.2760135379	  0.0000000000
  9.7212226010	  0.0000000000	  0.4742400158	  0.2466360206	  0.0000000000
  9.7282720735	  0.0000000000	  0.1158581751	  0.2167747116	  0.0000000000
  9.7353215460	  0.0000000000	  0.0000000000	  0.1864881856	  0.0000000000
  9.7423710185	  0.0000000000	  0.0000000000	  0.1558358515	  0.0000000000
  9.7494204910	  0.0000000000	  0.0000000000	  0.1248778357	  0.0000000000
  9.7564699635	  0.0000000000	  0.0000000000	  0.0936748644	  0.0000000000
  9.7635194361	  0.2833979003	  0.0000000000	  0.0000000000	  0.0000000000
  9.7705689086	  0.6335037731	  0.0000000000	  0.0000000000	  0.0000000000
  9.7776183811	  0.8847674547	  0.0000000000	  0.0000000000	  0.0000000000
  9.7846678536	  0.9959282614	  0.0000000000	  0.0000000000	  0.0000000000
  9.7917173261	  0.9481691618	  0.3112826416	  0.0000000000	  0.0000000000
  9.7987667986	  0.7485850470	  0.6561627678	  0.0000000000	  0.0952410075
  9.8058162712	  0.4293385239	  0.8942500123	  0.0000000000	  0.1264331734
  9.8128657437	  0.0000000000	  0.9866210460	  0.0000000000	  0.1573773328
  9.8199152162	  0.0000000000	  0.9183661198	  0.0000000000	  0.1880127869
  9.8269646887	  0.0000000000	  0.7012746044	  0.0000000000	  0.2182794423
  9.8340141612	  0.0000000000	  0.3719955812	  0.0000000000	  0.2481179291
